assignment_id,borrower_id,product_id,relationship_manager_id,start_date,end_date
4638,2518,PRD020,4589,2009-12-31,
4639,2518,PRD020,2255,2007-01-01,2009-12-30
4640,2519,PRD008,2816,2011-01-01,
4641,2519,PRD008,3690,2009-12-31,2010-12-31
4642,2520,PRD015,205,2015-01-01,
4643,2520,PRD015,4337,2014-01-01,2014-12-31
4644,2521,PRD009,2184,2014-01-01,
4645,2521,PRD009,216,2012-12-31,2013-12-31
4646,2522,PRD008,4563,2022-01-01,
4647,2522,PRD008,3597,2020-12-31,2021-12-31
4648,2523,PRD001,88,2020-12-31,
4649,2523,PRD001,4281,2015-01-01,2020-12-30
4650,2524,PRD008,753,2022-01-01,
4651,2524,PRD008,791,2020-01-01,2021-12-31
4652,2525,PRD022,5114,2012-12-31,
4653,2525,PRD022,1993,2012-01-01,2012-12-30
4654,2526,PRD016,192,2016-12-31,
4655,2527,PRD014,5317,2020-12-31,
4656,2527,PRD014,4902,2019-01-01,2020-12-30
4657,2528,PRD006,389,2016-01-01,
4658,2528,PRD006,3325,2012-12-31,2015-12-31
4659,2529,PRD004,4158,2016-12-31,
4660,2530,PRD007,4253,2024-01-01,
4661,2530,PRD007,4713,2016-01-01,2023-12-31
4662,2531,PRD004,4325,2022-01-01,
4663,2532,PRD008,4297,2020-12-31,
4664,2532,PRD008,4597,2016-01-01,2020-12-30
4665,2533,PRD012,1520,2024-01-01,
4666,2533,PRD012,4428,2023-01-01,2023-12-31
4667,2534,PRD007,5525,2024-01-01,
4668,2534,PRD007,2411,2017-12-31,2023-12-31
4669,2535,PRD007,3576,2015-01-01,
4670,2535,PRD007,452,2014-01-01,2014-12-31
4671,2536,PRD004,2700,2023-01-01,
4672,2536,PRD004,4945,2022-01-01,2022-12-31
4673,2537,PRD015,2233,2016-12-31,
4674,2537,PRD015,292,2014-01-01,2016-12-30
4675,2538,PRD010,2783,2024-01-01,
4676,2538,PRD010,4372,2023-01-01,2023-12-31
4677,2539,PRD015,672,2012-12-31,
4678,2539,PRD015,1596,2012-01-01,2012-12-30
4679,2540,PRD006,688,2020-12-31,
4680,2540,PRD006,2783,2019-01-01,2020-12-30
4681,2541,PRD015,305,2012-01-01,
4682,2541,PRD015,4989,2011-01-01,2011-12-31
4683,2542,PRD008,3124,2023-01-01,
4684,2542,PRD008,4861,2020-01-01,2022-12-31
4685,2543,PRD008,3647,2022-01-01,
4686,2543,PRD008,5119,2020-12-31,2021-12-31
4687,2544,PRD003,4316,2016-12-31,
4688,2544,PRD003,3378,2016-01-01,2016-12-30
4689,2545,PRD006,4194,2022-01-01,
4690,2545,PRD006,293,2020-12-31,2021-12-31
4691,2546,PRD019,3891,2006-01-01,
4692,2546,PRD019,3075,2004-01-01,2005-12-31
4693,2547,PRD006,2756,2016-12-31,
4694,2547,PRD006,1442,2016-01-01,2016-12-30
4695,2548,PRD012,5238,2024-01-01,
4696,2548,PRD012,3388,2023-01-01,2023-12-31
4697,2549,PRD020,788,2016-12-31,
4698,2550,PRD010,5385,2012-01-01,
4699,2550,PRD010,2768,2011-01-01,2011-12-31
4700,2551,PRD015,1453,2022-01-01,
4701,2551,PRD015,5163,2011-01-01,2021-12-31
4702,2552,PRD008,192,2020-12-31,
4703,2552,PRD008,243,2019-01-01,2020-12-30
4704,2553,PRD004,2695,2020-01-01,
4705,2553,PRD004,2491,2019-01-01,2019-12-31
4706,2554,PRD010,4279,2016-12-31,
4707,2554,PRD010,1773,2016-01-01,2016-12-30
4708,2555,PRD018,2205,2006-01-01,
4709,2555,PRD018,2659,1991-01-01,2005-12-31
4710,2556,PRD002,4181,2024-01-01,
4711,2556,PRD002,1480,2023-01-01,2023-12-31
4712,2557,PRD004,1482,2016-01-01,
4713,2557,PRD004,2833,2014-01-01,2015-12-31
4714,2558,PRD007,5119,2020-12-31,
4715,2558,PRD007,3689,2019-01-01,2020-12-30
4716,2559,PRD004,3907,2024-01-01,
4717,2559,PRD004,1454,2023-01-01,2023-12-31
4718,2560,PRD008,4873,2016-01-01,
4719,2560,PRD008,3463,2015-01-01,2015-12-31
4720,2561,PRD002,4082,2016-12-31,
4721,2561,PRD002,2150,2006-01-01,2016-12-30
4722,2562,PRD008,1138,2016-12-31,
4723,2563,PRD005,4545,2015-01-01,
4724,2563,PRD005,2200,2011-01-01,2014-12-31
4725,2564,PRD007,1173,2022-01-01,
4726,2564,PRD007,4083,2020-12-31,2021-12-31
4727,2565,PRD011,3705,2024-01-01,
4728,2565,PRD011,799,2023-01-01,2023-12-31
4729,2566,PRD003,563,2016-12-31,
4730,2566,PRD003,3082,2016-01-01,2016-12-30
4731,2567,PRD002,2704,2022-01-01,
4732,2568,PRD002,4358,2016-12-31,
4733,2568,PRD002,1305,2016-01-01,2016-12-30
4734,2569,PRD007,3818,2020-01-01,
4735,2569,PRD007,2035,2019-01-01,2019-12-31
4736,2570,PRD004,358,2022-01-01,
4737,2570,PRD004,4232,2020-12-31,2021-12-31
4738,2571,PRD014,2782,2024-01-01,
4739,2571,PRD014,3724,2023-01-01,2023-12-31
4740,2572,PRD003,2409,2020-12-31,
4741,2572,PRD003,2910,2019-01-01,2020-12-30
4742,2573,PRD002,2842,2024-01-01,
4743,2573,PRD002,1073,2023-01-01,2023-12-31
4744,2574,PRD002,4355,2020-01-01,
4745,2574,PRD002,1369,2019-01-01,2019-12-31
4746,2575,PRD019,3317,2008-01-01,
4747,2575,PRD019,767,2006-01-01,2007-12-31
4748,2576,PRD018,5315,2015-01-01,
4749,2576,PRD018,5474,2014-01-01,2014-12-31
4750,2577,PRD009,2013,2016-12-31,
4751,2577,PRD009,5145,2014-01-01,2016-12-30
4752,2578,PRD012,82,2024-01-01,
4753,2578,PRD012,4220,2023-01-01,2023-12-31
4754,2579,PRD007,1902,2016-12-31,
4755,2579,PRD007,4778,2016-01-01,2016-12-30
4756,2580,PRD003,1892,2024-01-01,
4757,2580,PRD003,5728,2016-01-01,2023-12-31
4758,2581,PRD004,5420,2024-01-01,
4759,2581,PRD004,4794,2023-01-01,2023-12-31
4760,2582,PRD017,4607,2020-12-31,
4761,2582,PRD017,5117,2020-01-01,2020-12-30
4762,2583,PRD007,3698,2016-12-31,
4763,2583,PRD007,1349,2014-01-01,2016-12-30
4764,2584,PRD023,1705,2016-01-01,
4765,2584,PRD023,1387,2012-12-31,2015-12-31
4766,2585,PRD004,2237,2022-01-01,
4767,2585,PRD004,3169,2020-01-01,2021-12-31
4768,2586,PRD008,1179,2016-01-01,
4769,2586,PRD008,167,2015-01-01,2015-12-31
4770,2587,PRD005,2671,2015-01-01,
4771,2587,PRD005,1836,2011-01-01,2014-12-31
4772,2588,PRD007,4446,2020-01-01,
4773,2588,PRD007,2660,2019-01-01,2019-12-31
4774,2589,PRD012,2512,2022-01-01,
4775,2589,PRD012,3149,2020-12-31,2021-12-31
4776,2590,PRD019,3628,2016-12-31,
4777,2590,PRD019,950,2004-01-01,2016-12-30
4778,2591,PRD004,4385,2022-01-01,
4779,2591,PRD004,222,2020-01-01,2021-12-31
4780,2592,PRD002,1112,2022-01-01,
4781,2592,PRD002,680,2020-12-31,2021-12-31
4782,2593,PRD002,3652,2020-12-31,
4783,2593,PRD002,1249,2019-01-01,2020-12-30
4784,2594,PRD012,1296,2022-01-01,
4785,2595,PRD007,4453,2022-01-01,
4786,2595,PRD007,1165,2019-01-01,2021-12-31
4787,2596,PRD021,632,2022-01-01,
4788,2596,PRD021,899,2020-12-31,2021-12-31
4789,2597,PRD019,3113,2022-01-01,
4790,2597,PRD019,3758,2020-01-01,2021-12-31
4791,2598,PRD004,3304,2022-01-01,
4792,2599,PRD014,2766,2024-01-01,
4793,2599,PRD014,3132,2023-01-01,2023-12-31
4794,2600,PRD007,2788,2022-01-01,
4795,2600,PRD007,2520,2004-12-31,2021-12-31
4796,2601,PRD007,614,2020-12-31,
4797,2601,PRD007,3724,2020-01-01,2020-12-30
4798,2602,PRD002,1123,2022-01-01,
4799,2603,PRD005,4888,2022-01-01,
4800,2603,PRD005,1830,2019-01-01,2021-12-31
4801,2604,PRD006,4067,2020-12-31,
4802,2604,PRD006,479,2019-01-01,2020-12-30
4803,2605,PRD007,4404,2016-12-31,
4804,2605,PRD007,5473,2016-01-01,2016-12-30
4805,2606,PRD008,3190,2015-01-01,
4806,2606,PRD008,113,2014-01-01,2014-12-31
4807,2607,PRD002,5048,2017-12-31,
4808,2607,PRD002,5512,2015-01-01,2017-12-30
4809,2608,PRD020,715,2022-01-01,
4810,2608,PRD020,3001,2020-01-01,2021-12-31
4811,2609,PRD004,3747,2023-01-01,
4812,2609,PRD004,3939,2020-12-31,2022-12-31
4813,2610,PRD003,1387,2024-01-01,
4814,2610,PRD003,2911,2023-01-01,2023-12-31
4815,2611,PRD002,1297,2023-01-01,
4816,2612,PRD012,691,2024-01-01,
4817,2612,PRD012,2475,2023-01-01,2023-12-31
4818,2613,PRD019,5488,2020-01-01,
4819,2613,PRD019,3555,2019-01-01,2019-12-31
4820,2614,PRD004,35,2024-01-01,
4821,2614,PRD004,2624,2023-01-01,2023-12-31
4822,2615,PRD007,4769,2022-01-01,
4823,2615,PRD007,4672,2020-01-01,2021-12-31
4824,2616,PRD010,3752,2024-01-01,
4825,2617,PRD008,3965,2011-01-01,
4826,2617,PRD008,3964,2009-12-31,2010-12-31
4827,2618,PRD024,2715,2015-01-01,
4828,2618,PRD024,1670,1998-01-01,2014-12-31
4829,2619,PRD004,1856,2019-01-01,
4830,2619,PRD004,4903,2017-12-31,2018-12-31
4831,2620,PRD007,5329,2022-01-01,
4832,2620,PRD007,4831,2020-12-31,2021-12-31
4833,2621,PRD018,4169,2024-01-01,
4834,2621,PRD018,5603,2023-01-01,2023-12-31
4835,2622,PRD002,1110,2020-12-31,
4836,2622,PRD002,5237,2020-01-01,2020-12-30
4837,2623,PRD012,4715,2024-01-01,
4838,2623,PRD012,2730,2023-01-01,2023-12-31
4839,2624,PRD007,4115,2016-01-01,
4840,2624,PRD007,1285,2015-01-01,2015-12-31
4841,2625,PRD015,242,2017-12-31,
4842,2625,PRD015,1594,2014-01-01,2017-12-30
4843,2626,PRD018,4394,2022-01-01,
4844,2626,PRD018,5162,2020-12-31,2021-12-31
4845,2627,PRD007,4362,2016-12-31,
4846,2627,PRD007,3233,2014-01-01,2016-12-30
4847,2628,PRD004,5526,2024-01-01,
4848,2629,PRD007,3302,2016-12-31,
4849,2629,PRD007,2145,2016-01-01,2016-12-30
4850,2630,PRD008,1292,2016-12-31,
4851,2630,PRD008,3743,2014-01-01,2016-12-30
4852,2631,PRD018,3470,2015-01-01,
4853,2631,PRD018,93,1999-01-01,2014-12-31
4854,2632,PRD007,3373,2022-01-01,
4855,2632,PRD007,1409,2019-01-01,2021-12-31
4856,2633,PRD006,5069,2009-12-31,
4857,2633,PRD006,225,2008-12-31,2009-12-30
4858,2634,PRD004,2027,2022-01-01,
4859,2634,PRD004,5599,2019-01-01,2021-12-31
4860,2635,PRD006,2644,2014-01-01,
4861,2635,PRD006,1168,2008-12-31,2013-12-31
4862,2636,PRD002,2984,2020-01-01,
4863,2636,PRD002,610,2019-01-01,2019-12-31
4864,2637,PRD020,4997,2016-01-01,
4865,2637,PRD020,907,2014-01-01,2015-12-31
4866,2638,PRD001,3476,2012-01-01,
4867,2638,PRD001,1189,2011-01-01,2011-12-31
4868,2639,PRD007,2259,2016-12-31,
4869,2639,PRD007,4141,2015-01-01,2016-12-30
4870,2640,PRD007,2538,2015-01-01,
4871,2640,PRD007,4755,2008-12-31,2014-12-31
4872,2641,PRD015,4676,2016-12-31,
4873,2642,PRD018,503,2022-01-01,
4874,2642,PRD018,2548,2019-01-01,2021-12-31
4875,2643,PRD007,5534,2020-12-31,
4876,2643,PRD007,3795,2016-01-01,2020-12-30
4877,2644,PRD004,1895,2016-12-31,
4878,2644,PRD004,163,2016-01-01,2016-12-30
4879,2645,PRD005,885,2024-01-01,
4880,2646,PRD004,169,2022-01-01,
4881,2647,PRD020,3980,2019-01-01,
4882,2647,PRD020,1074,2017-12-31,2018-12-31
4883,2648,PRD004,582,2022-01-01,
4884,2648,PRD004,4553,2020-12-31,2021-12-31
4885,2649,PRD015,4270,2016-01-01,
4886,2649,PRD015,3374,2014-01-01,2015-12-31
4887,2650,PRD015,5377,2016-01-01,
4888,2650,PRD015,259,2009-12-31,2015-12-31
4889,2651,PRD010,518,2022-01-01,
4890,2651,PRD010,3484,2016-01-01,2021-12-31
4891,2652,PRD004,42,2022-01-01,
4892,2652,PRD004,71,2020-12-31,2021-12-31
4893,2653,PRD004,2003,2024-01-01,
4894,2654,PRD008,2095,2024-01-01,
4895,2654,PRD008,2902,2023-01-01,2023-12-31
4896,2655,PRD007,3434,2023-01-01,
4897,2655,PRD007,399,2022-01-01,2022-12-31
4898,2656,PRD023,3118,2022-01-01,
4899,2656,PRD023,1059,2019-01-01,2021-12-31
4900,2657,PRD007,4500,2016-01-01,
4901,2657,PRD007,4319,2012-12-31,2015-12-31
4902,2658,PRD010,2222,2015-01-01,
4903,2658,PRD010,3404,2011-01-01,2014-12-31
4904,2659,PRD007,5146,2020-01-01,
4905,2659,PRD007,3134,2019-01-01,2019-12-31
4906,2660,PRD003,3290,2012-12-31,
4907,2660,PRD003,2369,2011-01-01,2012-12-30
4908,2661,PRD007,2768,2017-12-31,
4909,2661,PRD007,1166,2015-01-01,2017-12-30
4910,2662,PRD023,2706,2022-01-01,
4911,2663,PRD010,3767,2023-01-01,
4912,2663,PRD010,1052,2019-01-01,2022-12-31
4913,2664,PRD008,2890,2024-01-01,
4914,2664,PRD008,1590,2023-01-01,2023-12-31
4915,2665,PRD002,4183,2020-12-31,
4916,2665,PRD002,395,2020-01-01,2020-12-30
4917,2666,PRD007,4,2016-12-31,
4918,2666,PRD007,46,2016-01-01,2016-12-30
4919,2667,PRD007,4503,2020-12-31,
4920,2667,PRD007,2936,2016-01-01,2020-12-30
4921,2668,PRD010,2070,2022-01-01,
4922,2668,PRD010,4846,2020-01-01,2021-12-31
4923,2669,PRD014,4152,2023-01-01,
4924,2669,PRD014,4508,2019-01-01,2022-12-31
4925,2670,PRD003,5423,2020-12-31,
4926,2670,PRD003,4411,2019-01-01,2020-12-30
4927,2671,PRD001,905,2022-01-01,
4928,2671,PRD001,5128,2020-12-31,2021-12-31
4929,2672,PRD019,283,2022-01-01,
4930,2672,PRD019,994,2020-12-31,2021-12-31
4931,2673,PRD005,2921,2012-01-01,
4932,2673,PRD005,4420,2008-12-31,2011-12-31
4933,2674,PRD003,4626,2016-12-31,
4934,2675,PRD008,3206,2020-12-31,
4935,2675,PRD008,3479,2020-01-01,2020-12-30
4936,2676,PRD023,1240,2016-12-31,
4937,2676,PRD023,1464,2016-01-01,2016-12-30
4938,2677,PRD023,2144,2020-12-31,
4939,2677,PRD023,1907,2020-01-01,2020-12-30
4940,2678,PRD023,805,2009-12-31,
4941,2678,PRD023,4212,2007-01-01,2009-12-30
4942,2679,PRD007,3893,2024-01-01,
4943,2680,PRD007,804,2022-01-01,
4944,2681,PRD007,5611,2022-01-01,
4945,2681,PRD007,4282,2019-01-01,2021-12-31
4946,2682,PRD006,5228,2022-01-01,
4947,2682,PRD006,4096,2019-01-01,2021-12-31
4948,2683,PRD004,326,2022-01-01,
4949,2683,PRD004,812,2020-12-31,2021-12-31
4950,2684,PRD013,2322,2024-01-01,
4951,2684,PRD013,1110,2023-01-01,2023-12-31
4952,2685,PRD020,4469,2020-01-01,
4953,2685,PRD020,11,2019-01-01,2019-12-31
4954,2686,PRD007,2265,2016-12-31,
4955,2687,PRD002,5455,2024-01-01,
4956,2687,PRD002,5683,2023-01-01,2023-12-31
4957,2688,PRD012,3678,2022-01-01,
4958,2689,PRD002,2908,2016-12-31,
4959,2689,PRD002,4914,2006-01-01,2016-12-30
4960,2690,PRD004,1822,2022-01-01,
4961,2690,PRD004,2208,2019-01-01,2021-12-31
4962,2691,PRD005,4823,2012-12-31,
4963,2691,PRD005,1614,2008-01-01,2012-12-30
4964,2692,PRD008,5153,2019-01-01,
4965,2692,PRD008,1748,2017-12-31,2018-12-31
4966,2693,PRD015,1930,2016-12-31,
4967,2693,PRD015,675,2015-01-01,2016-12-30
4968,2694,PRD012,419,2016-12-31,
4969,2694,PRD012,2351,2015-01-01,2016-12-30
4970,2695,PRD008,312,2024-01-01,
4971,2695,PRD008,3759,2019-01-01,2023-12-31
4972,2696,PRD004,2915,2024-01-01,
4973,2697,PRD002,4023,2024-01-01,
4974,2697,PRD002,2757,2023-01-01,2023-12-31
4975,2698,PRD004,4804,2016-12-31,
4976,2698,PRD004,3945,2016-01-01,2016-12-30
4977,2699,PRD020,289,2015-01-01,
4978,2699,PRD020,3059,2012-12-31,2014-12-31
4979,2700,PRD024,1032,2015-01-01,
4980,2700,PRD024,2282,1998-01-01,2014-12-31
4981,2701,PRD019,3428,2014-01-01,
4982,2701,PRD019,1380,2001-12-31,2013-12-31
4983,2702,PRD007,5696,2024-01-01,
4984,2702,PRD007,3100,2023-01-01,2023-12-31
4985,2703,PRD007,1427,2016-12-31,
4986,2704,PRD001,4199,2016-12-31,
4987,2704,PRD001,3816,2004-01-01,2016-12-30
4988,2705,PRD014,615,2020-01-01,
4989,2705,PRD014,4225,2019-01-01,2019-12-31
4990,2706,PRD004,3288,2020-01-01,
4991,2706,PRD004,5206,2019-01-01,2019-12-31
4992,2707,PRD004,1956,2020-12-31,
4993,2707,PRD004,1942,2016-12-31,2020-12-30
4994,2708,PRD003,1521,2016-12-31,
4995,2708,PRD003,4416,2016-01-01,2016-12-30
4996,2709,PRD025,771,2022-01-01,
4997,2709,PRD025,4820,2001-12-31,2021-12-31
4998,2710,PRD005,23,2015-01-01,
4999,2710,PRD005,2644,2014-01-01,2014-12-31
5000,2711,PRD002,1635,2011-01-01,
5001,2711,PRD002,1685,2006-01-01,2010-12-31
5002,2712,PRD006,1377,2016-12-31,
5003,2712,PRD006,2569,2014-01-01,2016-12-30
5004,2713,PRD020,251,2020-01-01,
5005,2713,PRD020,710,2019-01-01,2019-12-31
5006,2714,PRD015,5278,2016-12-31,
5007,2714,PRD015,2882,2014-01-01,2016-12-30
5008,2715,PRD018,4404,2015-01-01,
5009,2715,PRD018,5211,2003-01-01,2014-12-31
5010,2716,PRD003,5424,2024-01-01,
5011,2716,PRD003,220,2023-01-01,2023-12-31
5012,2717,PRD004,3342,2023-01-01,
5013,2718,PRD012,3726,2020-12-31,
5014,2718,PRD012,2180,2019-01-01,2020-12-30
5015,2719,PRD002,54,2024-01-01,
5016,2719,PRD002,5215,2016-12-31,2023-12-31
5017,2720,PRD020,3695,2022-01-01,
5018,2720,PRD020,2365,2020-01-01,2021-12-31
5019,2721,PRD006,2566,2022-01-01,
5020,2721,PRD006,4561,2019-01-01,2021-12-31
5021,2722,PRD004,2613,2020-01-01,
5022,2722,PRD004,1146,2019-01-01,2019-12-31
5023,2723,PRD007,1660,2022-01-01,
5024,2723,PRD007,2454,2019-01-01,2021-12-31
5025,2724,PRD025,397,2012-12-31,
5026,2724,PRD025,4015,2012-01-01,2012-12-30
5027,2725,PRD007,3640,2020-01-01,
5028,2725,PRD007,4294,2017-12-31,2019-12-31
5029,2726,PRD004,328,2022-01-01,
5030,2726,PRD004,2069,2019-01-01,2021-12-31
5031,2727,PRD008,2798,2020-12-31,
5032,2727,PRD008,129,2014-01-01,2020-12-30
5033,2728,PRD018,191,2022-01-01,
5034,2728,PRD018,3487,2020-12-31,2021-12-31
5035,2729,PRD007,5594,2016-12-31,
5036,2729,PRD007,4251,2016-01-01,2016-12-30
5037,2730,PRD002,4724,2020-12-31,
5038,2730,PRD002,2291,2019-01-01,2020-12-30
5039,2731,PRD011,4341,2017-12-31,
5040,2731,PRD011,4724,2003-01-01,2017-12-30
5041,2732,PRD015,2360,2015-01-01,
5042,2732,PRD015,3348,2014-01-01,2014-12-31
5043,2733,PRD015,3752,2016-01-01,
5044,2733,PRD015,1138,2015-01-01,2015-12-31
5045,2734,PRD004,2144,2020-12-31,
5046,2734,PRD004,3901,2019-01-01,2020-12-30
5047,2735,PRD002,7,2016-12-31,
5048,2735,PRD002,2569,2015-01-01,2016-12-30
5049,2736,PRD018,942,2024-01-01,
5050,2736,PRD018,4632,2023-01-01,2023-12-31
5051,2737,PRD004,881,2022-01-01,
5052,2737,PRD004,1426,2014-01-01,2021-12-31
5053,2738,PRD004,819,2022-01-01,
5054,2738,PRD004,3582,2019-01-01,2021-12-31
5055,2739,PRD002,2151,2024-01-01,
5056,2739,PRD002,3328,2023-01-01,2023-12-31
5057,2740,PRD009,2427,2016-12-31,
5058,2741,PRD023,1342,2014-01-01,
5059,2741,PRD023,2254,1984-01-01,2013-12-31
5060,2742,PRD009,5581,2020-01-01,
5061,2742,PRD009,4295,2019-01-01,2019-12-31
5062,2743,PRD007,3593,2022-01-01,
5063,2743,PRD007,128,2020-01-01,2021-12-31
5064,2744,PRD004,2551,2024-01-01,
5065,2744,PRD004,425,2023-01-01,2023-12-31
5066,2745,PRD002,4278,2022-01-01,
5067,2745,PRD002,821,2020-12-31,2021-12-31
5068,2746,PRD002,3837,2022-01-01,
5069,2747,PRD012,4140,2023-01-01,
5070,2747,PRD012,1391,2020-12-31,2022-12-31
5071,2748,PRD007,2156,2016-01-01,
5072,2748,PRD007,1235,2014-01-01,2015-12-31
5073,2749,PRD004,346,2020-01-01,
5074,2749,PRD004,3137,2019-01-01,2019-12-31
5075,2750,PRD011,267,2023-01-01,
5076,2750,PRD011,1746,2019-01-01,2022-12-31
5077,2751,PRD004,1363,2023-01-01,
5078,2751,PRD004,3150,2020-01-01,2022-12-31
5079,2752,PRD023,3633,2015-01-01,
5080,2752,PRD023,1302,2014-01-01,2014-12-31
5081,2753,PRD012,1549,2024-01-01,
5082,2753,PRD012,5168,2023-01-01,2023-12-31
5083,2754,PRD002,5018,2023-01-01,
5084,2755,PRD023,3858,2014-01-01,
5085,2755,PRD023,5617,1984-01-01,2013-12-31
5086,2756,PRD003,493,2011-01-01,
5087,2756,PRD003,3165,2008-01-01,2010-12-31
5088,2757,PRD002,2163,2016-01-01,
5089,2757,PRD002,4613,2012-01-01,2015-12-31
5090,2758,PRD009,5708,2016-12-31,
5091,2758,PRD009,524,2014-01-01,2016-12-30
5092,2759,PRD004,2822,2022-01-01,
5093,2759,PRD004,550,2020-01-01,2021-12-31
5094,2760,PRD006,1316,2019-01-01,
5095,2760,PRD006,4554,2015-01-01,2018-12-31
5096,2761,PRD010,3182,2016-12-31,
5097,2761,PRD010,1819,2015-01-01,2016-12-30
5098,2762,PRD019,2845,2008-12-31,
5099,2762,PRD019,1777,2000-01-01,2008-12-30
5100,2763,PRD004,5230,2014-01-01,
5101,2763,PRD004,5065,2009-12-31,2013-12-31
5102,2764,PRD011,1136,2017-12-31,
5103,2764,PRD011,5431,1992-01-01,2017-12-30
5104,2765,PRD001,2219,2016-12-31,
5105,2765,PRD001,5290,2016-01-01,2016-12-30
5106,2766,PRD008,1242,2020-12-31,
5107,2766,PRD008,2346,2019-01-01,2020-12-30
5108,2767,PRD004,1275,2024-01-01,
5109,2767,PRD004,5393,2014-01-01,2023-12-31
5110,2768,PRD010,2629,2019-01-01,
5111,2768,PRD010,4970,2017-12-31,2018-12-31
5112,2769,PRD012,1702,2022-01-01,
5113,2770,PRD007,5301,2020-01-01,
5114,2770,PRD007,5574,2019-01-01,2019-12-31
5115,2771,PRD002,5210,2016-12-31,
5116,2772,PRD004,5739,2023-01-01,
5117,2772,PRD004,4884,2020-12-31,2022-12-31
5118,2773,PRD008,4062,2020-01-01,
5119,2773,PRD008,5317,2015-01-01,2019-12-31
5120,2774,PRD006,3903,2016-01-01,
5121,2774,PRD006,2982,2015-01-01,2015-12-31
5122,2775,PRD007,4293,2022-01-01,
5123,2775,PRD007,5064,2020-12-31,2021-12-31
5124,2776,PRD018,4283,2016-01-01,
5125,2776,PRD018,377,1995-01-01,2015-12-31
5126,2777,PRD008,4638,2016-01-01,
5127,2777,PRD008,1916,2009-12-31,2015-12-31
5128,2778,PRD008,5077,2022-01-01,
5129,2778,PRD008,1521,2020-12-31,2021-12-31
5130,2779,PRD018,2886,2015-01-01,
5131,2779,PRD018,186,2001-12-31,2014-12-31
5132,2780,PRD018,3610,2015-01-01,
5133,2780,PRD018,448,2014-01-01,2014-12-31
5134,2781,PRD010,4128,2020-12-31,
5135,2781,PRD010,5667,2019-01-01,2020-12-30
5136,2782,PRD002,4747,2022-01-01,
5137,2783,PRD012,4109,2022-01-01,
5138,2784,PRD008,3171,2024-01-01,
5139,2785,PRD005,160,2016-01-01,
5140,2785,PRD005,1550,2014-01-01,2015-12-31
5141,2786,PRD004,376,2020-12-31,
5142,2786,PRD004,2728,2020-01-01,2020-12-30
5143,2787,PRD007,4541,2020-12-31,
5144,2787,PRD007,255,2019-01-01,2020-12-30
5145,2788,PRD011,968,2024-01-01,
5146,2788,PRD011,1972,2023-01-01,2023-12-31
5147,2789,PRD004,1690,2022-01-01,
5148,2789,PRD004,4001,2019-01-01,2021-12-31
5149,2790,PRD007,1862,2020-12-31,
5150,2790,PRD007,4068,2020-01-01,2020-12-30
5151,2791,PRD003,322,2016-12-31,
5152,2791,PRD003,5362,2014-01-01,2016-12-30
5153,2792,PRD007,4070,2022-01-01,
5154,2792,PRD007,1544,2020-12-31,2021-12-31
5155,2793,PRD004,1697,2024-01-01,
5156,2793,PRD004,2514,2023-01-01,2023-12-31
5157,2794,PRD006,870,2024-01-01,
5158,2794,PRD006,3352,2023-01-01,2023-12-31
5159,2795,PRD007,1242,2022-01-01,
5160,2795,PRD007,4544,2019-01-01,2021-12-31
5161,2796,PRD003,4521,2014-01-01,
5162,2796,PRD003,2841,2008-12-31,2013-12-31
5163,2797,PRD007,5622,2023-01-01,
5164,2798,PRD010,3686,2020-12-31,
5165,2798,PRD010,2160,2019-01-01,2020-12-30
5166,2799,PRD007,846,2020-01-01,
5167,2799,PRD007,1641,2019-01-01,2019-12-31
5168,2800,PRD008,3990,2024-01-01,
5169,2800,PRD008,4071,2023-01-01,2023-12-31
5170,2801,PRD023,1632,2014-01-01,
5171,2801,PRD023,2302,2012-12-31,2013-12-31
5172,2802,PRD007,4416,2024-01-01,
5173,2803,PRD007,198,2020-12-31,
5174,2803,PRD007,3002,2017-12-31,2020-12-30
5175,2804,PRD008,4506,2020-12-31,
5176,2804,PRD008,3016,2016-01-01,2020-12-30
5177,2805,PRD002,2215,2020-01-01,
5178,2805,PRD002,5375,2019-01-01,2019-12-31
5179,2806,PRD014,1657,2024-01-01,
5180,2806,PRD014,4331,2023-01-01,2023-12-31
5181,2807,PRD007,1640,2016-12-31,
5182,2807,PRD007,815,2014-01-01,2016-12-30
5183,2808,PRD002,2355,2022-01-01,
5184,2809,PRD007,718,2023-01-01,
5185,2809,PRD007,2456,2022-01-01,2022-12-31
5186,2810,PRD004,4001,2022-01-01,
5187,2811,PRD004,1437,2024-01-01,
5188,2811,PRD004,5064,2023-01-01,2023-12-31
5189,2812,PRD007,2176,2023-01-01,
5190,2812,PRD007,585,2022-01-01,2022-12-31
5191,2813,PRD007,429,2024-01-01,
5192,2813,PRD007,1556,2023-01-01,2023-12-31
5193,2814,PRD007,2784,2016-12-31,
5194,2815,PRD004,551,2015-01-01,
5195,2815,PRD004,4161,2014-01-01,2014-12-31
5196,2816,PRD020,2654,2016-12-31,
5197,2816,PRD020,2776,2015-01-01,2016-12-30
5198,2817,PRD007,2923,2015-01-01,
5199,2817,PRD007,5699,2014-01-01,2014-12-31
5200,2818,PRD015,2400,2022-01-01,
5201,2818,PRD015,5102,2020-12-31,2021-12-31
5202,2819,PRD015,171,2019-01-01,
5203,2819,PRD015,3061,2015-01-01,2018-12-31
5204,2820,PRD004,1358,2020-12-31,
