snapshot_id,borrower_id,snapshot_date,monthly_income_usd,daily_income_usd,hourly_income_usd,monthly_gross_usd,income_growth_pct,collateral_score,secondary_income_flag
7397,2915,2021-11-18,1777.7,881.09,103.02,4585.0,10.59,0,No
7398,2916,2023-10-19,2109.0,1398.0,96.0,24609.0,18.0,0,No
7399,2916,2022-10-19,1787.29,1254.14,101.45,24609.0,13.12,0,No
7400,2917,2023-08-30,4508.0,827.0,54.0,3129.0,22.0,0,No
7401,2917,2022-08-30,3695.08,887.68,49.82,3129.0,15.74,0,No
7402,2917,2021-08-30,3192.57,892.28,46.74,3129.0,13.88,0,No
7403,2918,2023-11-06,5929.2,723.0,93.5,17747.0,15.0,0,No
7404,2918,2022-11-06,5155.83,726.26,83.82,17747.0,11.73,0,No
7405,2918,2021-11-06,4614.54,810.76,87.76,17747.0,17.9,0,No
7406,2919,2023-09-18,1440.0,812.0,75.9,9724.0,12.0,0,No
7407,2920,2023-08-22,4403.0,117.0,73.0,9250.0,11.0,1,No
7408,2920,2022-08-22,3966.67,108.21,69.33,9250.0,10.88,1,No
7409,2920,2021-08-22,3577.44,121.95,69.99,9250.0,16.49,0,No
7410,2921,2023-11-16,1514.0,1431.0,33.0,8018.0,16.0,0,No
7411,2922,2023-09-11,8233.2,1035.0,46.2,4981.0,12.0,0,Yes
7412,2923,2023-10-06,7412.0,608.0,68.0,6009.0,11.0,0,No
7413,2923,2022-10-06,6677.48,527.54,64.07,6009.0,10.39,0,No
7414,2923,2021-10-06,6048.99,518.67,66.8,6009.0,8.88,0,No
7415,2924,2023-11-07,6926.4,1211.0,107.8,20445.0,21.0,0,Yes
7416,2924,2022-11-07,5724.3,1253.37,120.35,20445.0,18.94,0,Yes
7417,2924,2021-11-07,4812.76,1177.31,111.48,20445.0,11.03,0,Yes
7418,2925,2023-09-13,3070.8,969.0,83.6,16620.0,11.0,0,No
7419,2926,2023-09-12,5072.4,1055.0,51.7,4658.0,18.0,1,No
7420,2926,2022-09-12,4298.64,1131.41,54.92,4658.0,14.57,1,No
7421,2927,2023-10-03,6652.0,1120.0,100.0,14369.0,13.0,1,No
7422,2927,2022-10-03,5886.73,1054.62,114.64,14369.0,17.49,1,No
7423,2927,2021-10-03,5010.41,1054.0,108.49,14369.0,15.42,0,No
7424,2928,2023-10-16,7596.0,164.0,61.0,3809.0,13.0,2,No
7425,2928,2022-10-16,6722.12,144.24,59.29,3809.0,15.98,2,No
7426,2928,2021-10-16,5795.93,169.6,68.41,3809.0,10.67,1,No
7427,2929,2023-10-24,3793.2,920.0,47.3,19920.0,22.0,1,Yes
7428,2930,2023-11-18,3291.6,116.0,84.7,7331.0,20.0,1,No
7429,2930,2022-11-18,2743.0,122.42,95.75,7331.0,14.17,1,No
7430,2931,2023-11-06,2238.0,933.0,94.0,6961.0,21.0,1,No
7431,2931,2022-11-06,1849.59,1065.03,105.78,6961.0,10.23,1,No
7432,2931,2021-11-06,1677.93,1002.47,107.6,6961.0,11.81,0,No
7433,2932,2023-11-09,3195.0,528.0,44.0,4167.0,18.0,3,Yes
7434,2932,2022-11-09,2707.63,590.6,49.12,4167.0,10.17,3,Yes
7435,2933,2023-07-21,6883.0,1370.0,49.0,5151.0,16.0,1,No
7436,2933,2022-07-21,5933.62,1230.28,45.33,5151.0,16.36,1,No
7437,2933,2021-07-21,5099.36,1493.33,43.47,5151.0,13.36,0,No
7438,2934,2023-08-18,6195.6,1040.0,110.0,15850.0,14.0,1,No
7439,2935,2023-07-27,3146.4,147.0,51.7,13248.0,21.0,0,No
7440,2935,2022-07-27,2600.33,131.65,45.24,13248.0,19.25,0,No
7441,2936,2023-07-28,2887.2,653.0,55.0,5456.0,11.0,0,No
7442,2936,2022-07-28,2601.08,680.04,49.56,5456.0,13.56,0,No
7443,2936,2021-07-28,2290.49,708.28,60.54,5456.0,13.68,0,No
7444,2937,2023-08-27,4272.0,188.0,56.0,9558.0,19.0,0,No
7445,2938,2023-10-26,4428.0,328.0,94.6,3425.0,15.0,1,No
7446,2938,2022-10-26,3850.43,297.85,88.1,3425.0,10.3,1,No
7447,2939,2023-07-09,6112.8,720.0,56.1,11983.0,14.0,0,No
7448,2940,2023-11-10,3358.8,1198.0,110.0,3339.0,11.0,0,Yes
7449,2940,2022-11-10,3025.95,1022.3,112.27,3339.0,17.46,0,Yes
7450,2941,2023-10-28,4105.0,954.0,44.0,5099.0,14.0,0,No
7451,2941,2022-10-28,3600.88,992.39,49.58,5099.0,16.62,0,No
7452,2941,2021-10-28,3087.7,1081.98,42.04,5099.0,9.3,0,No
7453,2942,2023-10-30,4298.0,472.0,60.0,9679.0,19.0,1,No
7454,2942,2022-10-30,3611.76,465.75,63.66,9679.0,15.51,1,No
7455,2943,2023-10-23,8008.0,711.0,42.0,22792.0,12.0,2,No
7456,2943,2022-10-23,7150.0,614.3,43.83,22792.0,11.46,2,No
7457,2944,2023-08-06,15787.0,1216.0,87.0,21624.0,14.0,0,Yes
7458,2944,2022-08-06,13848.25,1131.12,82.81,21624.0,19.13,0,Yes
7459,2945,2023-07-29,5190.0,1153.0,103.4,17736.0,15.0,0,No
7460,2945,2022-07-29,4513.04,1067.94,93.83,17736.0,17.35,0,No
7461,2945,2021-07-29,3845.8,1140.23,91.68,17736.0,14.1,0,No
7462,2946,2023-11-10,22612.8,1420.0,35.2,21922.0,21.0,1,No
7463,2946,2022-11-10,18688.26,1286.35,37.49,21922.0,12.95,1,No
7464,2947,2023-11-21,5093.0,1225.0,61.0,4761.0,11.0,1,No
7465,2948,2023-09-09,9756.0,176.0,56.0,6595.0,21.0,2,No
7466,2948,2022-09-09,8062.81,176.62,63.15,6595.0,16.77,2,No
7467,2948,2021-09-09,6904.86,183.53,59.47,6595.0,9.47,1,No
7468,2949,2023-07-23,2810.4,1038.0,96.8,21437.0,19.0,0,No
7469,2949,2022-07-23,2361.68,1133.29,83.56,21437.0,13.99,0,No
7470,2950,2023-07-14,2307.0,967.0,85.0,14460.0,23.0,1,Yes
7471,2950,2022-07-14,1875.61,1051.5,93.46,14460.0,10.29,1,Yes
7472,2950,2021-07-14,1700.62,898.0,82.92,14460.0,11.59,0,Yes
7473,2951,2023-09-17,2436.0,813.0,58.0,22149.0,13.0,1,Yes
7474,2951,2022-09-17,2155.75,755.32,65.91,22149.0,18.86,1,Yes
7475,2951,2021-09-17,1813.69,788.4,66.35,22149.0,17.66,0,Yes
7476,2952,2023-11-22,9624.0,1232.0,105.6,5100.0,15.0,2,No
7477,2952,2022-11-22,8368.7,1055.81,117.34,5100.0,17.18,2,No
7478,2952,2021-11-22,7141.74,1281.73,120.55,5100.0,13.84,1,No
7479,2953,2023-09-09,16767.6,939.0,104.5,4161.0,18.0,1,Yes
7480,2953,2022-09-09,14209.83,1069.41,96.96,4161.0,14.36,1,Yes
7481,2953,2021-09-09,12425.53,808.09,117.06,4161.0,11.29,0,Yes
7482,2954,2023-09-03,4447.0,805.0,57.0,23163.0,12.0,0,No
7483,2954,2022-09-03,3970.54,716.74,57.25,23163.0,14.31,0,No
7484,2954,2021-09-03,3473.48,803.1,57.15,23163.0,13.1,0,No
7485,2955,2023-08-27,4684.0,572.0,46.0,9125.0,13.0,0,No
7486,2955,2022-08-27,4145.13,605.85,51.68,9125.0,13.48,0,No
7487,2955,2021-08-27,3652.74,591.45,50.55,9125.0,8.74,0,No
7488,2956,2023-08-25,6529.2,632.0,78.1,8423.0,22.0,0,Yes
7489,2956,2022-08-25,5351.8,547.15,81.55,8423.0,16.59,0,Yes
7490,2956,2021-08-25,4590.28,705.01,69.62,8423.0,13.92,0,Yes
7491,2957,2023-11-10,2253.6,1306.0,75.9,8059.0,14.0,0,Yes
7492,2958,2023-11-07,7893.6,852.0,79.2,2706.0,18.0,1,No
7493,2958,2022-11-07,6689.49,946.1,80.53,2706.0,17.99,1,No
7494,2958,2021-11-07,5669.54,726.53,73.96,2706.0,16.31,0,No
7495,2959,2023-09-23,8224.0,603.0,77.0,18385.0,17.0,0,Yes
7496,2959,2022-09-23,7029.06,593.45,85.83,18385.0,16.65,0,Yes
7497,2959,2021-09-23,6025.77,648.89,79.67,18385.0,10.14,0,Yes
7498,2960,2023-11-28,2897.0,155.0,67.0,22474.0,11.0,2,No
7499,2960,2022-11-28,2609.91,137.39,71.44,22474.0,12.07,2,No
7500,2960,2021-11-28,2328.82,143.67,76.95,22474.0,13.87,1,No
7501,2961,2023-09-11,5916.0,146.0,86.9,13970.0,14.0,0,Yes
7502,2961,2022-09-11,5189.47,148.63,98.65,13970.0,17.3,0,Yes
7503,2961,2021-09-11,4424.1,149.05,81.9,13970.0,13.89,0,Yes
7504,2962,2023-11-01,5258.4,890.0,50.6,16374.0,17.0,0,No
7505,2962,2022-11-01,4494.36,972.47,54.11,16374.0,12.6,0,No
7506,2963,2023-09-01,6067.2,718.0,86.9,17689.0,15.0,1,Yes
7507,2963,2022-09-01,5275.83,705.18,88.48,17689.0,12.33,1,Yes
7508,2963,2021-09-01,4696.72,737.07,96.88,17689.0,17.57,0,Yes
7509,2964,2023-08-20,3435.6,1337.0,63.8,19555.0,12.0,0,No
7510,2965,2023-08-03,5238.0,1162.0,41.0,17778.0,18.0,0,Yes
7511,2966,2023-10-08,13570.0,582.0,60.0,5640.0,23.0,1,No
7512,2966,2022-10-08,11032.52,637.88,56.96,5640.0,16.4,1,No
7513,2966,2021-10-08,9478.11,533.3,62.84,5640.0,11.94,0,No
7514,2967,2023-11-30,16492.8,161.0,46.2,15471.0,25.0,1,Yes
7515,2967,2022-11-30,13194.24,149.21,46.35,15471.0,18.08,1,Yes
7516,2967,2021-11-30,11173.98,161.82,50.56,15471.0,13.29,0,Yes
7517,2968,2023-08-19,4759.0,1326.0,81.0,15891.0,18.0,0,No
7518,2968,2022-08-19,4033.05,1259.06,85.59,15891.0,18.35,0,No
7519,2968,2021-08-19,3407.73,1186.47,90.5,15891.0,11.68,0,No
7520,2969,2023-07-19,2018.0,676.0,86.0,21831.0,14.0,0,No
7521,2969,2022-07-19,1770.18,751.57,77.2,21831.0,16.64,0,No
7522,2969,2021-07-19,1517.64,758.38,91.6,21831.0,17.01,0,No
7523,2970,2023-11-04,4968.0,1312.0,78.0,26427.0,16.0,0,No
7524,2970,2022-11-04,4282.76,1175.92,75.04,26427.0,15.27,0,No
7525,2970,2021-11-04,3715.41,1131.63,87.32,26427.0,13.14,0,No
7526,2971,2023-08-15,3104.4,464.0,81.4,24941.0,16.0,1,Yes
7527,2971,2022-08-15,2676.21,435.89,92.2,24941.0,15.35,1,Yes
7528,2972,2023-08-16,2751.6,813.0,67.1,3020.0,16.0,1,Yes
7529,2972,2022-08-16,2372.07,790.93,67.0,3020.0,14.85,1,Yes
7530,2973,2023-11-28,15884.4,302.0,82.5,20364.0,15.0,0,No
7531,2973,2022-11-28,13812.52,292.87,78.14,20364.0,16.11,0,No
7532,2973,2021-11-28,11896.07,306.68,82.0,20364.0,10.69,0,No
7533,2974,2023-09-22,4950.0,1356.0,57.0,20623.0,14.0,0,No
7534,2974,2022-09-22,4342.11,1490.63,56.57,20623.0,15.75,0,No
7535,2974,2021-09-22,3751.28,1212.22,52.4,20623.0,14.36,0,No
7536,2975,2023-11-12,5734.8,760.0,89.1,3698.0,20.0,0,Yes
7537,2975,2022-11-12,4779.0,719.5,84.95,3698.0,19.38,0,Yes
7538,2975,2021-11-12,4003.18,825.5,84.55,3698.0,14.29,0,Yes
7539,2976,2023-07-27,3441.0,1434.0,50.0,11179.0,13.0,0,Yes
7540,2976,2022-07-27,3045.13,1429.07,50.56,11179.0,17.0,0,Yes
7541,2977,2023-08-07,19952.4,782.0,55.0,2671.0,14.0,1,Yes
7542,2978,2023-09-23,3660.0,857.0,59.0,7909.0,13.0,0,No
7543,2978,2022-09-23,3238.94,904.78,62.64,7909.0,10.87,0,No
7544,2978,2021-09-23,2921.38,803.3,59.47,7909.0,14.84,0,No
7545,2979,2023-10-23,2942.0,1355.0,61.0,8916.0,23.0,1,No
7546,2979,2022-10-23,2391.87,1283.14,54.05,8916.0,14.29,1,No
7547,2979,2021-10-23,2092.81,1455.89,54.01,8916.0,14.17,0,No
7548,2980,2023-07-29,21918.0,715.0,83.6,8733.0,12.0,0,No
7549,2981,2023-08-16,4663.2,1213.0,103.4,4223.0,21.0,0,No
7550,2981,2022-08-16,3853.88,1112.57,106.91,4223.0,12.57,0,No
7551,2981,2021-08-16,3423.54,1160.45,97.76,4223.0,15.68,0,No
7552,2982,2023-08-13,4724.0,736.0,48.0,24232.0,11.0,1,No
7553,2982,2022-08-13,4255.86,650.24,46.61,24232.0,13.11,1,No
7554,2982,2021-08-13,3762.58,742.49,46.95,24232.0,17.35,0,No
7555,2983,2023-11-30,6247.2,772.0,84.7,4973.0,17.0,2,No
7556,2983,2022-11-30,5339.49,667.74,96.27,4973.0,19.14,2,No
7557,2983,2021-11-30,4481.69,737.48,84.81,4973.0,9.84,1,No
7558,2984,2023-11-04,2404.0,1122.0,70.0,4303.0,21.0,0,Yes
7559,2984,2022-11-04,1986.78,1018.22,60.29,4303.0,13.96,0,Yes
7560,2985,2023-09-10,16959.0,394.0,92.0,19494.0,12.0,2,Yes
7561,2985,2022-09-10,15141.96,411.99,82.48,19494.0,15.76,2,Yes
7562,2985,2021-09-10,13080.48,443.88,82.19,19494.0,13.24,1,Yes
7563,2986,2023-07-17,7981.2,1495.0,105.6,21534.0,14.0,1,No
7564,2986,2022-07-17,7001.05,1367.16,114.23,21534.0,17.92,1,No
7565,2987,2023-10-21,3223.2,527.0,69.3,5207.0,13.0,0,Yes
7566,2987,2022-10-21,2852.39,512.8,59.92,5207.0,14.8,0,Yes
7567,2987,2021-10-21,2484.66,547.3,74.84,5207.0,12.36,0,Yes
7568,2988,2023-11-20,3919.0,1125.0,72.0,4681.0,22.0,0,Yes
7569,2988,2022-11-20,3212.3,1227.76,80.08,4681.0,19.55,0,Yes
7570,2988,2021-11-20,2686.99,1283.9,67.13,4681.0,15.94,0,Yes
7571,2989,2023-10-13,7982.4,1120.0,110.0,14369.0,13.0,1,No
7572,2989,2022-10-13,7064.07,1137.99,95.88,14369.0,19.1,1,No
7573,2989,2021-10-13,5931.21,1239.06,122.23,14369.0,12.39,0,No
7574,2990,2023-10-02,2366.0,887.0,88.0,20898.0,14.0,1,Yes
7575,2990,2022-10-02,2075.44,988.42,85.34,20898.0,13.75,1,Yes
7576,2990,2021-10-02,1824.56,1016.53,87.63,20898.0,17.29,0,Yes
7577,2991,2023-09-10,19626.0,1308.0,44.0,17544.0,14.0,0,No
7578,2991,2022-09-10,17215.79,1275.36,37.61,17544.0,12.61,0,No
7579,2991,2021-09-10,15287.98,1207.96,39.44,17544.0,11.93,0,No
7580,2992,2023-08-13,20481.6,117.0,108.9,5355.0,14.0,0,Yes
7581,2992,2022-08-13,17966.32,108.83,116.99,5355.0,14.85,0,Yes
7582,2992,2021-08-13,15643.29,134.22,113.24,5355.0,9.38,0,Yes
7583,2993,2023-10-29,5566.8,118.0,92.4,11262.0,15.0,1,No
7584,2993,2022-10-29,4840.7,112.08,84.26,11262.0,10.48,1,No
7585,2993,2021-10-29,4381.51,133.05,102.17,11262.0,10.99,0,No
7586,2994,2023-07-09,9854.0,1475.0,84.0,23352.0,11.0,0,Yes
7587,2994,2022-07-09,8877.48,1518.94,75.26,23352.0,10.63,0,Yes
7588,2995,2023-07-20,6478.8,1297.0,48.4,14511.0,12.0,0,No
7589,2995,2022-07-20,5784.64,1238.26,47.59,14511.0,18.21,0,No
7590,2995,2021-07-20,4893.53,1346.24,51.05,14511.0,16.03,0,No
7591,2996,2023-08-31,7670.4,1242.0,50.6,10589.0,13.0,1,No
7592,2996,2022-08-31,6787.96,1119.31,44.31,10589.0,17.38,1,No
7593,2997,2023-09-02,8024.4,404.0,107.8,6163.0,11.0,0,No
7594,2997,2022-09-02,7229.19,430.99,119.11,6163.0,19.7,0,No
7595,2997,2021-09-02,6039.42,422.06,112.86,6163.0,13.57,0,No
7596,2998,2023-11-27,9170.4,1252.0,35.2,4814.0,13.0,0,Yes
7597,2998,2022-11-27,8115.4,1234.72,39.16,4814.0,16.74,0,Yes
7598,2998,2021-11-27,6951.69,1270.41,30.86,4814.0,9.59,0,Yes
7599,2999,2023-10-17,5877.6,685.0,68.2,7505.0,12.0,2,No
7600,2999,2022-10-17,5247.86,626.96,70.4,7505.0,14.17,2,No
7601,2999,2021-10-17,4596.53,663.97,71.09,7505.0,10.67,1,No
7602,3000,2023-08-23,7802.4,228.0,107.8,22825.0,14.0,1,No
7603,3000,2022-08-23,6844.21,232.18,116.75,22825.0,10.03,1,No
7604,3000,2021-08-23,6220.31,195.33,107.17,22825.0,11.43,0,No
7605,3001,2023-07-11,2511.6,1474.0,106.7,9260.0,17.0,1,No
7606,3001,2022-07-11,2146.67,1667.75,110.13,9260.0,16.97,1,No
7607,3002,2023-11-16,6411.6,345.0,110.0,5982.0,11.0,1,No
7608,3002,2022-11-16,5776.22,332.03,95.76,5982.0,14.56,1,No
7609,3002,2021-11-16,5042.09,352.51,116.2,5982.0,10.99,0,No
7610,3003,2023-09-15,2559.0,661.0,61.0,7508.0,13.0,0,Yes
7611,3003,2022-09-15,2264.6,594.61,55.62,7508.0,16.04,0,Yes
7612,3003,2021-09-15,1951.57,581.74,68.64,7508.0,14.2,0,Yes
7613,3004,2023-10-18,6080.4,1379.0,70.4,6759.0,19.0,0,Yes
7614,3004,2022-10-18,5109.58,1450.56,65.0,6759.0,15.2,0,Yes
7615,3004,2021-10-18,4435.4,1495.09,66.94,6759.0,13.7,0,Yes
7616,3005,2023-09-24,3430.8,1214.0,33.0,26278.0,18.0,0,No
7617,3005,2022-09-24,2907.46,1190.1,31.8,26278.0,14.4,0,No
7618,3005,2021-09-24,2541.48,1148.17,36.94,26278.0,12.81,0,No
7619,3006,2023-09-01,2946.0,185.0,36.3,10675.0,19.0,0,No
7620,3006,2022-09-01,2475.63,197.5,33.72,10675.0,13.26,0,No
7621,3006,2021-09-01,2185.79,201.31,33.14,10675.0,16.35,0,No
7622,3007,2023-10-07,20590.8,589.0,103.4,5200.0,24.0,1,No
7623,3007,2022-10-07,16605.48,576.97,102.49,5200.0,19.84,1,No
7624,3007,2021-10-07,13856.38,587.7,98.32,5200.0,12.11,0,No
7625,3008,2023-07-11,21673.2,364.0,91.3,13035.0,22.0,0,No
7626,3009,2023-10-19,4221.0,120.0,43.0,8863.0,15.0,0,No
7627,3009,2022-10-19,3670.43,128.13,47.26,8863.0,19.51,0,No
7628,3009,2021-10-19,3071.24,111.56,44.45,8863.0,16.98,0,No
7629,3010,2023-07-31,16480.8,313.0,107.8,7192.0,18.0,0,No
7630,3010,2022-07-31,13966.78,355.2,99.42,7192.0,14.05,0,No
7631,3010,2021-07-31,12246.19,347.29,102.81,7192.0,11.6,0,No
7632,3011,2023-08-06,6674.4,717.0,37.4,9697.0,14.0,0,No
7633,3011,2022-08-06,5854.74,823.28,39.24,9697.0,14.67,0,No
7634,3011,2021-08-06,5105.73,633.07,42.45,9697.0,14.43,0,No
7635,3012,2023-08-06,9477.6,855.0,59.4,18706.0,11.0,0,No
7636,3012,2022-08-06,8538.38,785.42,55.62,18706.0,14.55,0,No
7637,3012,2021-08-06,7453.84,973.23,54.77,18706.0,8.72,0,No
7638,3013,2023-09-26,22656.0,300.0,61.6,17312.0,11.0,0,No
7639,3013,2022-09-26,20410.81,298.54,55.56,17312.0,16.94,0,No
7640,3013,2021-09-26,17454.09,339.83,61.01,17312.0,13.0,0,No
7641,3014,2023-08-22,2377.0,1330.0,37.0,19373.0,20.0,1,No
7642,3015,2023-09-28,2760.0,428.0,52.0,14630.0,13.0,0,No
7643,3015,2022-09-28,2442.48,407.79,54.31,14630.0,11.04,0,No
7644,3016,2023-07-31,4359.6,248.0,46.2,14039.0,15.0,1,Yes
7645,3016,2022-07-31,3790.96,240.08,43.83,14039.0,13.09,1,Yes
7646,3016,2021-07-31,3352.16,259.06,45.75,14039.0,14.2,0,Yes
7647,3017,2023-09-13,6322.0,646.0,92.0,18089.0,12.0,1,Yes
7648,3017,2022-09-13,5644.64,715.9,93.0,18089.0,11.52,1,Yes
7649,3017,2021-09-13,5061.55,736.45,87.85,18089.0,8.18,0,Yes
7650,3018,2023-07-06,5998.8,1353.0,36.3,17519.0,21.0,1,No
7651,3018,2022-07-06,4957.69,1489.66,36.15,17519.0,17.86,1,No
7652,3019,2023-09-16,7026.0,616.0,45.1,17369.0,11.0,2,Yes
7653,3019,2022-09-16,6329.73,590.52,45.12,17369.0,18.33,2,Yes
7654,3019,2021-09-16,5349.22,644.39,43.78,17369.0,9.55,1,Yes
7655,3020,2023-07-20,6877.2,367.0,57.2,17171.0,13.0,2,No
7656,3020,2022-07-20,6086.02,340.85,59.61,17171.0,17.73,2,No
7657,3020,2021-07-20,5169.47,397.46,55.66,17171.0,10.38,1,No
7658,3021,2023-09-16,2693.0,1358.0,67.0,13335.0,22.0,1,No
7659,3022,2023-08-11,4136.4,1343.0,53.9,24444.0,11.0,0,No
7660,3022,2022-08-11,3726.49,1148.9,47.46,24444.0,10.02,0,No
7661,3023,2023-08-22,3622.0,254.0,83.0,22794.0,13.0,1,Yes
7662,3023,2022-08-22,3205.31,291.88,81.62,22794.0,18.07,1,Yes
7663,3023,2021-08-22,2714.75,270.48,76.89,22794.0,17.79,0,Yes
7664,3024,2023-07-30,4252.8,458.0,81.4,8532.0,16.0,1,No
7665,3024,2022-07-30,3666.21,500.13,86.13,8532.0,17.2,1,No
7666,3024,2021-07-30,3128.16,523.15,72.23,8532.0,11.49,0,No
7667,3025,2023-09-12,7379.0,150.0,60.0,17433.0,11.0,1,No
7668,3025,2022-09-12,6647.75,172.26,60.33,17433.0,15.72,1,No
7669,3025,2021-09-12,5744.68,137.25,67.9,17433.0,11.73,0,No
7670,3026,2023-08-21,2836.0,959.0,83.0,11757.0,13.0,0,No
7671,3027,2023-11-23,5338.8,1063.0,79.2,23866.0,15.0,2,Yes
7672,3027,2022-11-23,4642.43,911.65,81.78,23866.0,11.23,2,Yes
7673,3027,2021-11-23,4173.73,1027.38,67.78,23866.0,12.6,1,Yes
7674,3028,2023-11-25,2096.0,622.0,40.0,26376.0,11.0,0,No
7675,3028,2022-11-25,1888.29,536.04,35.26,26376.0,16.59,0,No
7676,3028,2021-11-25,1619.6,668.59,45.28,26376.0,12.6,0,No
7677,3029,2023-09-24,2840.4,1108.0,71.5,16530.0,12.0,1,No
7678,3029,2022-09-24,2536.07,1104.3,70.05,16530.0,15.75,1,No
7679,3029,2021-09-24,2190.99,1140.37,81.03,16530.0,11.13,0,No
7680,3030,2023-11-07,2720.0,1427.0,35.0,11162.0,13.0,0,No
7681,3030,2022-11-07,2407.08,1514.18,30.9,11162.0,13.98,0,No
7682,3030,2021-11-07,2111.84,1554.63,35.82,11162.0,15.81,0,No
7683,3031,2023-07-15,4230.0,144.0,46.0,19225.0,15.0,0,No
7684,3031,2022-07-15,3678.26,162.29,44.95,19225.0,17.71,0,No
7685,3031,2021-07-15,3124.85,139.76,42.55,19225.0,17.98,0,No
7686,3032,2023-08-15,9714.0,1296.0,68.2,18264.0,13.0,0,No
7687,3032,2022-08-15,8596.46,1194.97,75.96,18264.0,14.87,0,No
7688,3032,2021-08-15,7483.64,1410.92,72.36,18264.0,13.94,0,No
7689,3033,2023-11-21,7545.6,471.0,49.5,4284.0,15.0,1,No
7690,3033,2022-11-21,6561.39,464.56,44.05,4284.0,14.89,1,No
7691,3033,2021-11-21,5711.02,476.42,46.09,4284.0,8.85,0,No
7692,3034,2023-10-09,4813.2,673.0,105.6,8232.0,18.0,1,No
7693,3034,2022-10-09,4078.98,641.79,93.13,8232.0,12.3,1,No
7694,3034,2021-10-09,3632.22,611.19,89.99,8232.0,10.72,0,No
7695,3035,2023-11-20,6949.0,1069.0,42.0,12291.0,14.0,0,No
7696,3035,2022-11-20,6095.61,1200.74,39.6,12291.0,16.04,0,No
7697,3035,2021-11-20,5253.03,1066.59,39.6,12291.0,14.14,0,No
7698,3036,2023-08-14,21840.0,1246.0,108.9,7999.0,11.0,1,No
7699,3036,2022-08-14,19675.68,1310.43,99.92,7999.0,14.05,1,No
7700,3036,2021-08-14,17251.8,1238.44,117.78,7999.0,13.68,0,No
7701,3037,2023-08-11,1281.0,727.0,41.0,16900.0,18.0,2,No
7702,3038,2023-11-16,5997.6,1316.0,41.8,2338.0,14.0,0,Yes
7703,3038,2022-11-16,5261.05,1224.42,47.61,2338.0,19.51,0,Yes
7704,3038,2021-11-16,4402.19,1195.99,45.16,2338.0,17.73,0,Yes
7705,3039,2023-11-30,4142.4,1316.0,91.3,9752.0,13.0,0,No
7706,3039,2022-11-30,3665.84,1479.52,96.05,9752.0,16.64,0,No
7707,3039,2021-11-30,3142.87,1208.74,87.58,9752.0,14.29,0,No
7708,3040,2023-08-31,5405.0,1179.0,84.0,11924.0,14.0,0,No
7709,3040,2022-08-31,4741.23,1056.4,92.17,11924.0,15.61,0,No
7710,3041,2023-07-24,2231.0,303.0,75.0,11314.0,18.0,1,No
7711,3041,2022-07-24,1890.68,334.8,67.83,11314.0,11.74,1,No
7712,3041,2021-07-24,1692.03,347.69,73.09,11314.0,16.97,0,No
7713,3042,2023-08-04,16195.2,1385.0,86.9,7501.0,14.0,0,Yes
7714,3042,2022-08-04,14206.32,1570.3,92.31,7501.0,18.1,0,Yes
7715,3042,2021-08-04,12029.06,1509.62,77.55,7501.0,13.07,0,Yes
7716,3043,2023-07-22,8392.0,645.0,49.0,19566.0,16.0,1,No
7717,3043,2022-07-22,7234.48,729.94,43.17,19566.0,13.9,1,No
7718,3043,2021-07-22,6351.61,705.03,51.53,19566.0,17.57,0,No
7719,3044,2023-10-21,2769.6,1440.0,60.5,4944.0,25.0,1,Yes
7720,3044,2022-10-21,2215.68,1494.7,54.45,4944.0,10.76,1,Yes
7721,3044,2021-10-21,2000.43,1598.43,66.04,4944.0,8.83,0,Yes
7722,3045,2023-11-05,9854.0,1475.0,84.0,23352.0,11.0,0,Yes
7723,3045,2022-11-05,8877.48,1603.2,85.17,23352.0,15.86,0,Yes
7724,3046,2023-10-26,1699.2,1334.0,39.6,17258.0,13.0,0,No
7725,3047,2023-09-08,3441.0,1434.0,50.0,11179.0,13.0,0,Yes
7726,3047,2022-09-08,3045.13,1591.09,48.41,11179.0,18.1,0,Yes
7727,3048,2023-09-12,5142.0,674.0,51.7,3031.0,17.0,0,No
7728,3048,2022-09-12,4394.87,626.3,53.7,3031.0,14.52,0,No
7729,3048,2021-09-12,3837.65,649.24,49.72,3031.0,10.15,0,No
7730,3049,2023-08-29,4581.0,880.0,36.0,10414.0,24.0,0,Yes
7731,3049,2022-08-29,3694.35,831.69,33.69,10414.0,16.86,0,Yes
7732,3049,2021-08-29,3161.35,768.17,36.22,10414.0,15.97,0,Yes
7733,3050,2023-07-19,5304.0,1362.0,67.0,4652.0,13.0,0,Yes
7734,3050,2022-07-19,4693.81,1470.08,70.95,4652.0,16.66,0,Yes
7735,3050,2021-07-19,4023.49,1192.57,64.63,4652.0,12.5,0,Yes
7736,3051,2023-07-25,21433.2,495.0,40.7,26582.0,13.0,0,Yes
7737,3051,2022-07-25,18967.43,522.79,36.36,26582.0,19.66,0,Yes
7738,3051,2021-07-25,15851.11,451.35,44.67,26582.0,14.43,0,Yes
7739,3052,2023-11-07,6244.8,1383.0,46.2,7790.0,11.0,2,No
7740,3052,2022-11-07,5625.95,1265.33,50.88,7790.0,16.9,2,No
7741,3052,2021-11-07,4812.61,1475.22,46.38,7790.0,15.8,1,No
7742,3053,2023-07-18,7898.4,828.0,84.7,8346.0,13.0,0,Yes
7743,3053,2022-07-18,6989.73,773.22,84.62,8346.0,17.79,0,Yes
